,party_code,name,votes,majority,year,state,constituency,parliament_code_digits,NameBallot,winner,total_votes,vote_share
5109,BERSATU,MOHD IZHAR BIN AHMAD,25012,8590.0,2018,Johor,LARKIN,160-044,MOHD IZHAR BIN AHMAD,1,44667,55.996597040320594
5110,UMNO,YAHYA BIN JA'AFAR,16422,0.0,2018,Johor,LARKIN,160-044,DATUK YAHYA JA'AFAR,0,44667,36.765397273154676
5111,PAS,ZAKIAH BINTI TUKIRIN,3233,0.0,2018,Johor,LARKIN,160-044,ZAKIAH BINTI TUKIRIN,0,44667,7.238005686524727
5112,DAP,CHEN KAH ENG,24002,12470.0,2018,Johor,STULANG,160-045,ANDREW CHEN KAH ENG,1,35534,67.54657511116115
5113,MCA,ANG BOON HENG,11532,0.0,2018,Johor,STULANG,160-045,ANG BOON HENG,0,35534,32.45342488883886
5114,DAP,CHEO YEE HOW,32592,19533.0,2018,Johor,PERLING,161-046,CHEO YEE HOW,1,51541,63.235094390873286
5115,MCA,WONG YOU FONG,13059,0.0,2018,Johor,PERLING,161-046,WONG YOU FONG,0,51541,25.33711026173338
5116,PAS,MUHAMAD NAZRIN BIN IHSAN,5890,0.0,2018,Johor,PERLING,161-046,UST MUHAMAD NAZRIN BIN IHSAN,0,51541,11.427795347393337
5117,BERSATU,OSMAN BIN SAPIAN,21137,9178.0,2018,Johor,KEMPAS,161-047,OSMAN BIN SAPIAN,1,35417,59.680379478781376
5118,UMNO,RAMLEE BIN BOHANI,11959,0.0,2018,Johor,KEMPAS,161-047,DATUK RAMLEE BIN BOHANI,0,35417,33.76627043510179
5119,PAS,DZULKIFLI BIN SULEIMAN,2321,0.0,2018,Johor,KEMPAS,161-047,DZULKIFLI BIN SULEIMAN,0,35417,6.553350086116836
5120,DAP,TAN HONG PIN,47359,35126.0,2018,Johor,SKUDAI,162-048,TAN HONG PIN,1,59592,79.47207678883072
5121,MIC,S KANAN A/L G SUPPIAH,12233,0.0,2018,Johor,SKUDAI,162-048,S KANAN,0,59592,20.527923211169284
5122,AMANAH,DZULKEFLY BIN AHMAD,33455,14543.0,2018,Johor,KOTA ISKANDAR,162-049,DZULKEFLY AHMAD,1,57333,58.352083442345595
5123,UMNO,MOHAMMAD KHAIRI BIN AMALIK,18912,0.0,2018,Johor,KOTA ISKANDAR,162-049,MOHD KHAIRI BIN A MALIK,0,57333,32.986238292083094
5124,PAS,SALLEH UHDEN @ SALLEHUDDIN BIN MOHD DAHIRAN,4966,0.0,2018,Johor,KOTA ISKANDAR,162-049,HJ SALLEHUDDIN BIN MOHD DAHIRAN,0,57333,8.661678265571311
5125,BERSATU,TOSRIN BIN JARUANTHI,10998,2531.0,2018,Johor,BUKIT PERMAI,163-050,TOSRIN BIN JARUANTHI,1,20857,52.73049815409695
5126,UMNO,ALI MAZAT BIN SALLEH,8467,0.0,2018,Johor,BUKIT PERMAI,163-050,ALI MAZAT BIN SALLEH,0,20857,40.59548353070912
5127,PAS,ABD AZIZ BIN JA'AFAR,1392,0.0,2018,Johor,BUKIT PERMAI,163-050,ABD AZIZ BIN JA'AFAR,0,20857,6.67401831519394
5128,PKR,JIMMY PUAH WEE TSE,17105,10057.0,2018,Johor,BUKIT BATU,163-051,JIMMY PUAH WEE TSE,1,26041,65.68488153296724
5129,GERAKAN,TEO LEE HO,7048,0.0,2018,Johor,BUKIT BATU,163-051,TEO LEE HO,0,26041,27.065012864329326
5130,PAS,JUWAHIR BIN AMIN,1888,0.0,2018,Johor,BUKIT BATU,163-051,USTAZ JUWAHIR BIN AMIN,0,26041,7.250105602703429
5131,DAP,TEE BOON TSONG,28274,18902.0,2018,Johor,SENAI,163-052,TEE BOON TSONG,1,37646,75.10492482601073
5132,MCA,SHEN POH KUAN,9372,0.0,2018,Johor,SENAI,163-052,SHEN POH KUAN,0,37646,24.89507517398927
5133,UMNO,HASNI BIN MOHAMMAD,9480,4447.0,2018,Johor,BENUT,164-053,DATUK IRHASNI BIN MOHAMMAD,1,17103,55.4288721276969
5134,BERSATU,ZULKIFLY BIN TASREP,5033,0.0,2018,Johor,BENUT,164-053,ZULKIFLY BIN TASREP,0,17103,29.427585803660175
5135,PAS,MOHD FIRDAUS BIN JAFFAR,2590,0.0,2018,Johor,BENUT,164-053,MOHD FIRDAUS BIN JAFFAR,0,17103,15.143542068642928
5136,AMANAH,MUHAMMAD TAQIUDDIN BIN CHEMAN,14507,3395.0,2018,Johor,PULAI SEBATANG,164-054,TAQIUDDIN CHEMAN,1,28594,50.734419808351404
5137,MCA,TEE SIEW KIONG,11112,0.0,2018,Johor,PULAI SEBATANG,164-054,DATUK TEE SIEW KIONG,0,28594,38.861299573337064
5138,PAS,BAHAROM BIN MOHAMAD,2975,0.0,2018,Johor,PULAI SEBATANG,164-054,DR BAHAROM MOHAMAD,0,28594,10.404280618311534
5139,DAP,YEO TUNG SIONG,11856,1308.0,2018,Johor,PEKAN NANAS,165-055,YEO TUNG SIONG,1,22404,52.91912158543117
5140,MCA,TAN ENG MENG,10548,0.0,2018,Johor,PEKAN NANAS,165-055,TAN ENG MENG,0,22404,47.08087841456883
5141,UMNO,MD OTHMAN BIN HJ YUSOF,11113,862.0,2018,Johor,KUKUP,165-056,DATUK MD OTHMAN YUSOF,1,22404,49.60274950901625
5142,AMANAH,SUHAIZAN BIN KAIAT,10251,0.0,2018,Johor,KUKUP,165-056,SUHAIZAN KAYAT,0,22404,45.755222281735406
5143,PAS,KARIM BIN DERAMAN,1040,0.0,2018,Johor,KUKUP,165-056,DR KARIM BIN DERAMAN,0,22404,4.642028209248348
5144,WARISAN,MOHAMMAD BIN MOHAMARIN,3613,379.0,2018,Sabah,BANGGI,167-001,MOHAMMAD MOHAMARIN,1,7560,47.79100529100529
5145,UMNO,DATUK ABD MIJUL BIN UNAINI,3234,0.0,2018,Sabah,BANGGI,167-001,DATUK ABD MIJUL BIN UNAINI,0,7560,42.77777777777778
5146,SOLIDARITI,NORLAJI BIN AMIR HASSAN,367,0.0,2018,Sabah,BANGGI,167-001,NORLAJI BIN AMIR HASSAN,0,7560,4.854497354497354
5147,HARAPAN RAKYAT,ABIDULA BIN AMSANA,198,0.0,2018,Sabah,BANGGI,167-001,ABIDULA BIN AMSANA,0,7560,2.619047619047619
5148,PPRS,KUSUGAN BIN ALI,105,0.0,2018,Sabah,BANGGI,167-001,KUSUGAN BIN ALI,0,7560,1.3888888888888888
5149,PKS,ABDUL NASIR BIN JAMALUDDIN,43,0.0,2018,Sabah,BANGGI,167-001,ABDUL NASIR BIN JAMALUDDIN,0,7560,0.5687830687830688
5150,WARISAN,CHONG CHEN BIN,9124,2992.0,2018,Sabah,TANJONG KAPAR,167-002,CHONG CHEN BIN,1,16800,54.30952380952381
5151,LDP,TEO CHEE KANG,6132,0.0,2018,Sabah,TANJONG KAPAR,167-002,TEO CHEE KANG,0,16800,36.5
5152,PAS,ALIASGAR BIN OMOLONG,617,0.0,2018,Sabah,TANJONG KAPAR,167-002,ALIASGAR BIN OMOLONG,0,16800,3.6726190476190474
5153,PCS,TSEN CHOU YIN@THOMAS TSEN CHAU YIN,481,0.0,2018,Sabah,TANJONG KAPAR,167-002,THOMAS TSEN,0,16800,2.863095238095238
5154,PPRS,ALLAIDLY BINTI POYON,446,0.0,2018,Sabah,TANJONG KAPAR,167-002,ALLAIDLY BINTI POYON,0,16800,2.6547619047619047
5155,UMNO,DATUK BOLKIAH BIN ISMAIL,5606,1282.0,2018,Sabah,PITAS,167-003,DATUK BOLKIAH BIN HJ ISMAIL,1,12627,44.39692721945038
5156,WARISAN,MAKLIN BIN MASIAU,4324,0.0,2018,Sabah,PITAS,167-003,MAKLIN MASIAU,0,12627,34.24408014571949
5157,HARAPAN RAKYAT,BAKIR BIN MANCAING,1527,0.0,2018,Sabah,PITAS,167-003,BAKIR BIN MANCAING,0,12627,12.093133760988358
5158,PKS,RAMLAH BINTI NASIR,508,0.0,2018,Sabah,PITAS,167-003,RAMLAH BINTI NASIR,0,12627,4.02312504949711
5159,ANAK NEGERI,PRANSOL TIYING,400,0.0,2018,Sabah,PITAS,167-003,PRANSOL TIYING,0,12627,3.167814999604023
5160,PAS,DAUSIEH BINTI QUECK @ PARAMAN,262,0.0,2018,Sabah,PITAS,167-003,DAUSIEH BINTI QUECK @ PARAMAN,0,12627,2.074918824740635
5161,PBS,JULITA MOJUNGKI,6946,1687.0,2018,Sabah,MATUNGGONG,168-004,JULITA MOJUNGKI,1,16619,41.795535230759974
5162,PKR,SAZALYE DONOL BIN ABDULLAH,5259,0.0,2018,Sabah,MATUNGGONG,168-004,SAZALYE DONOL BIN ABDULLAH,0,16619,31.644503279379023
5163,SOLIDARITI,MARUNSAI BIN DAWAI,2968,0.0,2018,Sabah,MATUNGGONG,168-004,MARUNSAI BIN DAWAI,0,16619,17.859076960105902
5164,PCS,JORNAH BINTI MOZIHIM,1348,0.0,2018,Sabah,MATUNGGONG,168-004,JORNAH MOZIHIM,0,16619,8.111198026355376
5165,PKS,RAHIM BIN MADHAKONG,98,0.0,2018,Sabah,MATUNGGONG,168-004,RAHIM BIN MADHAKONG,0,16619,0.5896865033997232
5166,PBS,LASIAH BARANTING @ ANITA,8877,4592.0,2018,Sabah,TANDEK,168-005,DATUK ANITA BARANTING,1,17336,51.20558375634518
5167,WARISAN,BAINTIN BIN ADUN,4285,0.0,2018,Sabah,TANDEK,168-005,BAINTIN ADUN,0,17336,24.71735117674204
5168,SOLIDARITI,JOEL BIN MASILUNG,3621,0.0,2018,Sabah,TANDEK,168-005,JOEL MASILUNG,0,17336,20.88717120443009
5169,PCS,JOHNSON BIN ASSAN @ JOHNSON GABAN,553,0.0,2018,Sabah,TANDEK,168-005,JOHNSON BIN ASSAN @ JOHNSON GABAN,0,17336,3.189893862482695
5170,UMNO,DATUK MUSBAH BIN JAMLI,7742,2264.0,2018,Sabah,TEMPASUK,169-006,MUSBAH HAJI JAMLI,1,15235,50.81719724319002
5171,PKR,MUSTAPHA @ MOHD YUNUS BIN SAKMUD,5478,0.0,2018,Sabah,TEMPASUK,169-006,MUSTAPHA SAKMUD,0,15235,35.95667870036101
5172,SOLIDARITI,SUWAH BIN BULEH @ BULLEH,1494,0.0,2018,Sabah,TEMPASUK,169-006,SUWAH BULLEH,0,15235,9.806366918280276
5173,PAS,MUSTAQIM BIN ALING,521,0.0,2018,Sabah,TEMPASUK,169-006,MUSTAQIM BIN ALING,0,15235,3.4197571381686904
5174,UPKO,EWON BENEDICK,6861,3294.0,2018,Sabah,KADAMAIAN,169-007,EWON BENEDICK,1,14355,47.79519331243469
5175,PKR,LUKIA BINTI INDAN,3567,0.0,2018,Sabah,KADAMAIAN,169-007,LUKIA BINTI INDAN,0,14355,24.848484848484848
5176,SOLIDARITI,RUBBIN BIN GURIBAH,3034,0.0,2018,Sabah,KADAMAIAN,169-007,RUBBIN GURIBAH,0,14355,21.13549285963079
5177,PCS,MAIL BIN BALINU,764,0.0,2018,Sabah,KADAMAIAN,169-007,MAIL BIN BALINU,0,14355,5.322187391152909
5178,PAS,SATAIL BIN MANJUNGKAT,129,0.0,2018,Sabah,KADAMAIAN,169-007,SATAIL BIN MANJUNGKAT,0,14355,0.8986415882967607
5179,UMNO,DATUK JAPLIN BIN AKIM @ ABD HAMID,8738,1225.0,2018,Sabah,USUKAN,169-008,DATUK JAPLIN BIN AKIM,1,16676,52.398656752218756
5180,WARISAN,ABD BAHTRIN @ ABDUL BAHKRIN BIN MOHD YUSOF,7513,0.0,2018,Sabah,USUKAN,169-008,ABDUL BAHKRIN BIN MOHD YUSOF,0,16676,45.05277044854881
5181,PAS,ADZMIN BIN AWANG,355,0.0,2018,Sabah,USUKAN,169-008,ADZMIN BIN AWANG,0,16676,2.1288078675941473
5182,BEBAS,AMSOR BIN TUAH,70,0.0,2018,Sabah,USUKAN,169-008,AMSOR BIN TUAH,0,16676,0.41976493163828255
5183,PBS,JAHID @ NOORDIN BIN JAHIM,6818,2080.0,2018,Sabah,TAMPARULI,170-009,DATUK JAHID JAHIM,1,14998,45.45939458594479
5184,PKR,DAUSIL BIN KUNDAYONG,4738,0.0,2018,Sabah,TAMPARULI,170-009,DAUSIL BIN KUNDAYONG,0,14998,31.590878783837844
5185,PCS,MOJILIP BIN BUMBURING @ WILFRED,2541,0.0,2018,Sabah,TAMPARULI,170-009,MOJILIP BIN BUMBURING @ WILFRED,0,14998,16.942258967862383
5186,SOLIDARITI,SAMIN @ JASMIN BIN DULIN,901,0.0,2018,Sabah,TAMPARULI,170-009,JASMIN BIN DULIN,0,14998,6.007467662354981
5187,UMNO,HAJIJI BIN HAJI NOOR,12966,7774.0,2018,Sabah,SULAMAN,170-010,HAJI HAJIJI BIN HAJI NOOR,1,18625,69.61610738255034
5188,WARISAN,ABDULLAH SANI BIN DAUD,5192,0.0,2018,Sabah,SULAMAN,170-010,ABDULLAH SANI BIN DAUD,0,18625,27.876510067114094
5189,HARAPAN RAKYAT,ARIFIN BIN HARITH,467,0.0,2018,Sabah,SULAMAN,170-010,ARIFIN BIN HARITH,0,18625,2.5073825503355707
5190,PBS,JONISTON BIN LUMAI @ BANGKUAI,4336,1443.0,2018,Sabah,KIULU,170-011,JONISTON BIN LUMAI @ BANGKUAI,1,10229,42.389285365138335
5191,WARISAN,JO-ANNA SUE HENLEY RAMPAS,2893,0.0,2018,Sabah,KIULU,170-011,JO-ANNA SUE HENLEY RAMPAS,0,10229,28.282334539055626
5192,SOLIDARITI,TERENCE SINTI,2457,0.0,2018,Sabah,KIULU,170-011,TERENCE SINTI,0,10229,24.019943298465147
5193,PCS,GAIBIN BIN RANSOI,543,0.0,2018,Sabah,KIULU,170-011,GAIBIN RANSOI,0,10229,5.308436797340893
5194,WARISAN,AZHAR BIN MATUSSIN,14157,5366.0,2018,Sabah,KARAMBUNAI,171-012,AZHAR MATUSSIN,1,25902,54.656011118832524
5195,UMNO,JAINAB BINTI AHMAD,8791,0.0,2018,Sabah,KARAMBUNAI,171-012,JAINAB BINTI AHMAD,0,25902,33.9394641340437
5196,PAS,ASPAR BIN OYET@ AKBAR,1696,0.0,2018,Sabah,KARAMBUNAI,171-012,ASPAR AKBAR,0,25902,6.547756929966798
5197,SAPP,AHSIM BIN OYOK BIN JAMAT,1258,0.0,2018,Sabah,KARAMBUNAI,171-012,AHSIM BIN JAMAT,0,25902,4.856767817156976
5198,PKR,KENNY CHUA TECK HO,13633,7783.0,2018,Sabah,INANAM,171-013,KENNY CHUA,1,21871,62.333683873622604
5199,PBS,GOH CHIN LOK @ JOHNNY GOH,5850,0.0,2018,Sabah,INANAM,171-013,JOHNNY GOH,0,21871,26.74774815966348
5200,SAPP,JOHN STEPHEN DIONYSIUS,1695,0.0,2018,Sabah,INANAM,171-013,JOHN STEPHEN DIONYSIUS,0,21871,7.749988569338393
5201,ANAK NEGERI,TERENCE TSEN KIM FATT,480,0.0,2018,Sabah,INANAM,171-013,TERENCE TSEN KIM FATT,0,21871,2.194687028485209
5202,PKS,JAKARIAH BIN JANIT,156,0.0,2018,Sabah,INANAM,171-013,JAKARIAH BIN JANIT,0,21871,0.7132732842576929
5203,BEBAS,SITUL BIN MINTOW,57,0.0,2018,Sabah,INANAM,171-013,SITUL BIN MINTOW,0,21871,0.2606190846326185
5204,DAP,TAN LEE FATT,9163,7902.0,2018,Sabah,LIKAS,172-014,TAN LEE FATT,1,11097,82.57186627016311
5205,LDP,CHIN SHU YING,1261,0.0,2018,Sabah,LIKAS,172-014,CHIN SHU YING,0,11097,11.36343155807876
5206,SAPP,YONG WE KONG,673,0.0,2018,Sabah,LIKAS,172-014,RICHARD YONG WE KONG,0,11097,6.064702171758133
5207,PKR,LIEW CHIN JIN,8174,2954.0,2018,Sabah,API-API,172-015,CHRISTINA LIEW,1,14330,57.041172365666434
5208,LDP,YEE MOH CHAI,5220,0.0,2018,Sabah,API-API,172-015,YEE MOH CHAI,0,14330,36.427076064200975
5209,SAPP,LIM KAT CHUNG,598,0.0,2018,Sabah,API-API,172-015,LIM KAT CHUNG,0,14330,4.173063503140265
5210,ANAK NEGERI,LEN LIP FONG @ LAND LIP FONG,244,0.0,2018,Sabah,API-API,172-015,LAND LIP FONG,0,14330,1.7027215631542219
5211,BEBAS,CHAN CHEE CHING,94,0.0,2018,Sabah,API-API,172-015,DR CHAN CHEE CHING,0,14330,0.6559665038381018
5212,DAP,PHOONG JIN ZHE,14237,12408.0,2018,Sabah,LUYANG,172-016,PHOONG JIN ZHE,1,16873,84.37740769276358
5213,MCA,PAMELA YONG,1829,0.0,2018,Sabah,LUYANG,172-016,DR PAMELA YONG,0,16873,10.839803235939074
5214,SAPP,GEE TIEN SIONG,807,0.0,2018,Sabah,LUYANG,172-016,GEE TIEN SIONG,0,16873,4.782789071297339
5215,WARISAN,WONG HONG JUN,9794,4610.0,2018,Sabah,TANJONG ARU,173-017,0,1,17417,56.2324166044669
5216,PBS,YONG OUI FAH,5184,0.0,2018,Sabah,TANJONG ARU,173-017,0,0,17417,29.764023655049662
5217,PAS,HAMID BIN ISMAIL,1379,0.0,2018,Sabah,TANJONG ARU,173-017,0,0,17417,7.917551817190102
5218,HARAPAN RAKYAT,NORAIZA BINTI MOHAMMAD NOOR,566,0.0,2018,Sabah,TANJONG ARU,173-017,0,0,17417,3.24969857036229
5219,ANAK NEGERI,CHONG WEI LEUNG,494,0.0,2018,Sabah,TANJONG ARU,173-017,0,0,17417,2.8363093529310444
5220,WARISAN,UDA BIN SULAI,6526,208.0,2018,Sabah,PETAGAS,173-018,UDA BIN SULAI,1,13604,47.971184945604236
5221,UMNO,YAHYAH @ YAHYA BIN HUSSIN @ AG HUSIN,6318,0.0,2018,Sabah,PETAGAS,173-018,YAHYA BIN HUSSIN,0,13604,46.442222875624815
5222,HARAPAN RAKYAT,ESTER OTION,760,0.0,2018,Sabah,PETAGAS,173-018,ESTER OTION MATANUL,0,13604,5.58659217877095
5223,DAP,JANNIE LASIMBANG,19558,13250.0,2018,Sabah,KAPAYAN,174-019,JANNIE LASIMBANG,1,27184,71.9467333725721
5224,MCA,GOH FAH SUN,6308,0.0,2018,Sabah,KAPAYAN,174-019,FRANCIS GOH FAH SHUN,0,27184,23.204826368452032
5225,SOLIDARITI,CHONG PIT FAH,1318,0.0,2018,Sabah,KAPAYAN,174-019,CHONG PIT FAH,0,27184,4.848440258975868
5226,WARISAN,JENIFER LASIMBANG,9745,4442.0,2018,Sabah,MOYOG,174-020,JENIFER LASIMBANG,1,15875,61.38582677165354
5227,UPKO,DONALD PETER MOJUNTIN,5303,0.0,2018,Sabah,MOYOG,174-020,DATUK DONALD PETER MOJUNTIN,0,15875,33.40472440944882
5228,SOLIDARITI,DANIM @ ALOYSIUS BIN SIAP,605,0.0,2018,Sabah,MOYOG,174-020,DANIM @ ALOYSIUS SIAP,0,15875,3.811023622047244
5229,PCS,BANDASAN @ DIONISIUS DENNIS J TUNDING,222,0.0,2018,Sabah,MOYOG,174-020,BANDASAN @ DIONISIUS DENNIS J TUNDING,0,15875,1.3984251968503938
5230,UMNO,DATUK GULAMHAIDAR @ YUSOF BIN KHAN BAHADAR,10388,2862.0,2018,Sabah,KAWANG,175-021,DATUK GULAMHAIDAR @ YUSOF BIN KHAN BAHADAR,1,18896,54.97459779847587
5231,WARISAN,SALLEH BIN EDDRIS,7526,0.0,2018,Sabah,KAWANG,175-021,SALLEH HJ EDDRIS,0,18896,39.82853513971211
5232,HARAPAN RAKYAT,MATLIN BIN JILON,781,0.0,2018,Sabah,KAWANG,175-021,MATLIN BIN JILON,0,18896,4.133149872988993
5233,ANAK NEGERI,WAHID @ HARITH BIN ISMAIL,201,0.0,2018,Sabah,KAWANG,175-021,WAHID BIN ISMAIL,0,18896,1.0637171888230312
5234,WARISAN,AIDI BIN MOKTAR,9234,2108.0,2018,Sabah,PANTAI MANIS,175-022,AIDI MOKTAR,1,16937,54.51969061817323
5235,UMNO,ABDUL RAHIM BIN ISMAIL,7126,0.0,2018,Sabah,PANTAI MANIS,175-022,HAJI ABDUL RAHIM BIN ISMAIL,0,16937,42.07356674735786
5236,HARAPAN RAKYAT,JAMES @ EBI GHANI,448,0.0,2018,Sabah,PANTAI MANIS,175-022,JAMES @ EBI GHANI,0,16937,2.6450965342150323
5237,PCS,JAWASING BIN MIANUS @ HERMAN J MIANUS,129,0.0,2018,Sabah,PANTAI MANIS,175-022,JAWASING BIN MIANUS @ HERMAN J MIANUS,0,16937,0.761646100253882
5238,WARISAN,DAUD BIN YUSOF,6912,795.0,2018,Sabah,BONGAWAN,176-023,DAUD BIN YUSOF,1,13656,50.615114235500876
5239,UMNO,MOHAMAD BIN ALAMIN,6117,0.0,2018,Sabah,BONGAWAN,176-023,DATUK MOHAMAD BIN ALAMIN,0,13656,44.793497363796135
5240,HARAPAN RAKYAT,JAAFAR BIN ISMAIL,627,0.0,2018,Sabah,BONGAWAN,176-023,JAAFAR BIN ISMAIL,0,13656,4.5913884007029875
5241,UMNO,MOHD ARIFIN BIN MOHD ARIF,6495,2403.0,2018,Sabah,MEMBAKUT,176-024,MOHD ARIFIN BIN MOHD ARIF,1,11351,57.219628226587965
5242,WARISAN,ABD SANI BIN MARIP @ MARIF,4092,0.0,2018,Sabah,MEMBAKUT,176-024,ABD SANI BIN MARIP @ MARIF,0,11351,36.04968725222447
5243,HARAPAN RAKYAT,ALI OMAR BIN MOHD IDRIS,456,0.0,2018,Sabah,MEMBAKUT,176-024,ALI OMAR BIN MOHD IDRIS,0,11351,4.017267201127654
5244,PCS,ROSJELEN BINTI SALIMAT,223,0.0,2018,Sabah,MEMBAKUT,176-024,ROSJELEN BINTI SALIMAT,0,11351,1.964584618095322
5245,BEBAS,HAJI YAHYA BIN AHMAD,85,0.0,2018,Sabah,MEMBAKUT,176-024,HAJI YAHYA BIN AHMAD,0,11351,0.7488327019645846
5246,UMNO,ISNIN BIN ALIASNIH @ LIASNIH,6173,2336.0,2018,Sabah,KLIAS,177-025,ISNIN BIN HJ ALIASNIH,1,13735,44.94357480888242
5247,HARAPAN RAKYAT,LAJIM BIN UKIN,3837,0.0,2018,Sabah,KLIAS,177-025,LAJIM BIN UKIN (DATUK SERI PANGLIMA),0,13735,27.935930105569714
5248,WARISAN,JOHAIR BINTI MAT LANI,3725,0.0,2018,Sabah,KLIAS,177-025,JOHAIR BINTI MAT LANI,0,13735,27.12049508554787
5249,UPKO,LIMUS BIN JURY,7352,3545.0,2018,Sabah,KUALA PENYU,177-026,DATUK LIMUS BIN JURY,1,13456,54.63733650416171
5250,PKR,DIKIN BIN MUSAH,3807,0.0,2018,Sabah,KUALA PENYU,177-026,DIKIN BIN MUSAH,0,13456,28.292211652794293
5251,HARAPAN RAKYAT,JONAS BIN SUNGIN @ SUNGGIM,1749,0.0,2018,Sabah,KUALA PENYU,177-026,JONAS BIN SUNGIN @ SUNGGIM,0,13456,12.997919143876338
5252,PCS,NIKOL TIUNSU @ HERMAN TIONGSOH,548,0.0,2018,Sabah,KUALA PENYU,177-026,NIKOL TIUNSU @ HERMAN TIONGSOH,0,13456,4.072532699167658
5253,UMNO,MATBALI BIN MUSAH,6836,2935.0,2018,Sabah,LUMADAN,178-027,MATBALI MUSAH,1,12068,56.64567451110374
5254,WARISAN,MD SAMLIH BIN JUAISIN,3901,0.0,2018,Sabah,LUMADAN,178-027,MD SAMLIH BIN JUAISIN,0,12068,32.32515744116672
5255,HARAPAN RAKYAT,ASMAT BIN JAPAR,1331,0.0,2018,Sabah,LUMADAN,178-027,ASMAT BIN JAPAR,0,12068,11.029168047729533
5256,WARISAN,YUSOF @ JOSREE BIN YACOB,6648,760.0,2018,Sabah,SINDUMIN,178-028,DATUK DR YUSOF,1,12809,51.90100710437973
5257,UMNO,SAPAWI BIN AMAT WASALI @ AHMAD,5888,0.0,2018,Sabah,SINDUMIN,178-028,DATUK HAJI SAPAWI BIN AMAT WASALI @ AHMAD,0,12809,45.9676789757202
5258,HARAPAN RAKYAT,PATRICK SADOM,273,0.0,2018,Sabah,SINDUMIN,178-028,PATRICK SADOM,0,12809,2.1313139199000704
5259,PBS,JOACHIM GUNSALAM,3971,255.0,2018,Sabah,KUNDASANG,179-029,DR JOACHIM GUNSALAM,1,10691,37.143391637826205
5260,WARISAN,SIRIMAN @ MOHD FAZID BIN BASIR,3716,0.0,2018,Sabah,KUNDASANG,179-029,SIRIMAN @ MOHD FAZID BIN BASIR,0,10691,34.75820783836872
5261,SOLIDARITI,JAPIRIL BIN SUHAIMIN,2105,0.0,2018,Sabah,KUNDASANG,179-029,JAPIRIL SUHAIMIN,0,10691,19.689458422972592
5262,ANAK NEGERI,HENRYNUS AMIN,733,0.0,2018,Sabah,KUNDASANG,179-029,DATUK HENRYNUS AMIN,0,10691,6.856234215695444
5263,PKS,JINUS BIN SODIONG,166,0.0,2018,Sabah,KUNDASANG,179-029,JINUS BIN SODIONG,0,10691,1.552707885137031
5264,UMNO,MASIDI BIN MANJUN @ MASDI,6849,3782.0,2018,Sabah,KARANAAN,179-030,DATUK MASIDI MANJUN,1,10705,63.97944885567492
5265,PKR,CHONG PECK HING @ CHONG POH SING,3067,0.0,2018,Sabah,KARANAAN,179-030,PEHING @ CHONG PECK HING,0,10705,28.650163475011677
5266,HARAPAN RAKYAT,AMAN @ ADZMAN BIN MANAF,685,0.0,2018,Sabah,KARANAAN,179-030,AMAN @ ADZMAN BIN MANAF,0,10705,6.3988790284913595
5267,ANAK NEGERI,JUHAILI BIN SIDEK,104,0.0,2018,Sabah,KARANAAN,179-030,JUHAILI BIN SIDEK,0,10705,0.9715086408220458
5268,UPKO,ABIDIN BIN MADINGKIR,5666,2066.0,2018,Sabah,PAGINATAN,179-031,DATUK ABIDIN BIN MADINGKIR,1,11602,48.836407515945524
5269,WARISAN,JULIAN @ PAUL BIN SIDIN,3600,0.0,2018,Sabah,PAGINATAN,179-031,JULIAN @ PAUL BIN SIDIN,0,11602,31.02913290811929
5270,SOLIDARITI,PEDDERIN @ FEDDRIN BIN TULIANG @ TULING,1870,0.0,2018,Sabah,PAGINATAN,179-031,FEDDRIN TULIANG,0,11602,16.117910705050853
5271,PCS,SATIOL BIN INDONG,362,0.0,2018,Sabah,PAGINATAN,179-031,SATIOL BIN INDONG,0,11602,3.1201516979831063
5272,PPRS,MAT JAILI BIN SAMAT,104,0.0,2018,Sabah,PAGINATAN,179-031,MAT JAILI SAMAT,0,11602,0.8963971729012239
5273,SOLIDARITI,GAPARI BIN KATINGAN @ GEOFFREY KITINGAN,6136,1037.0,2018,Sabah,TAMBUNAN,180-032,DATUK DR JEFFREY KITINGAN,1,13118,46.77542308278701
5274,PBS,JOSEPH PAIRIN KITINGAN,5099,0.0,2018,Sabah,TAMBUNAN,180-032,JOSEPH PAIRIN KITINGAN,0,13118,38.87025461198353
5275,WARISAN,JUSTIN BIN ALIP,1427,0.0,2018,Sabah,TAMBUNAN,180-032,JUSTIN BIN ALIP,0,13118,10.878182649794176
5276,PCS,NESTOR BIN JOANNES,456,0.0,2018,Sabah,TAMBUNAN,180-032,NESTOR BIN JOANNES,0,13118,3.4761396554352797
5277,SOLIDARITI,ROBERT TAWIK @ NORDIN,4552,165.0,2018,Sabah,BINGKOR,180-033,ROBERT TAWIK,1,13713,33.19477867716765
5278,PBS,JINO @ PETER BIN ALLION @ ALLIUN,4387,0.0,2018,Sabah,BINGKOR,180-033,PETER JINO ALLION,0,13713,31.99154087362357
5279,DAP,ODOM @ PETER DHOMS BIN SAILI @ SOILI,4233,0.0,2018,Sabah,BINGKOR,180-033,PETER SAILI,0,13713,30.86851892364909
5280,ANAK NEGERI,AISAT @ ELLIK BIN IGAU @ IGGAU,290,0.0,2018,Sabah,BINGKOR,180-033,DR AISAT ELLIK BIN IGAU @ OSWALD IGGAU,0,13713,2.114781594107781
